,0
22505,H
22506,A
22507,A
22508,H
22509,A
22510,H
22511,H
22512,H
22513,H
22514,H
22515,A
22516,A
22517,H
22518,H
22519,H
22520,H
22521,H
22522,H
22523,H
22524,H
22525,A
22526,H
22527,H
22528,A
22529,H
22530,H
22531,H
22532,H
22533,H
22534,H
22535,H
22536,H
22537,A
22538,A
22539,H
22540,H
22541,A
22542,A
22543,H
22544,H
22545,A
22546,A
22547,H
22548,H
22549,H
22550,A
22551,H
22552,A
22553,H
22554,H
22555,A
22556,H
22557,A
22558,H
22559,H
22560,H
22561,H
22562,H
22563,H
22564,A
22565,H
22566,A
22567,A
22568,A
22569,H
22570,A
22571,H
22572,A
22573,A
22574,H
22575,H
22576,H
22577,H
22578,H
22579,A
22580,A
22581,A
22582,A
22583,H
22584,H
22585,A
22586,H
22587,A
22588,A
22589,H
22590,H
22591,H
22592,H
22593,H
22594,A
22595,A
22596,A
22597,H
22598,A
22599,A
22600,A
22601,H
22602,H
22603,A
22604,A
22605,H
22606,H
22607,H
22608,H
22609,H
22610,A
22611,A
22612,A
22613,H
22614,H
22615,H
22616,H
22617,H
22618,H
22619,H
22620,H
22621,A
22622,A
22623,H
22624,H
22625,H
22626,H
22627,H
22628,A
22629,H
22630,H
22631,A
22632,A
22633,A
22634,H
22635,H
22636,H
22637,H
22638,H
22639,H
22640,H
22641,A
22642,A
22643,H
22644,H
22645,A
22646,A
22647,H
22648,H
22649,A
22650,H
22651,H
22652,H
22653,A
22654,A
22655,H
22656,H
22657,A
22658,A
22659,A
22660,H
22661,H
22662,H
22663,H
22664,A
22665,H
22666,H
22667,A
22668,H
22669,H
22670,A
22671,H
22672,H
22673,A
22674,H
22675,A
22676,H
22677,H
22678,A
22679,H
22680,H
22681,A
22682,H
22683,H
22684,A
22685,H
22686,H
22687,H
22688,H
22689,H
22690,H
22691,A
22692,A
22693,A
22694,H
22695,A
22696,H
22697,H
22698,A
22699,H
22700,A
22701,H
22702,A
22703,A
22704,A
22705,H
22706,A
22707,A
22708,A
22709,H
22710,H
22711,A
22712,A
22713,H
22714,A
22715,H
22716,A
22717,A
22718,H
22719,H
22720,A
22721,A
22722,H
22723,A
22724,H
22725,A
22726,H
22727,H
22728,H
22729,H
22730,A
22731,H
22732,H
22733,H
22734,H
22735,H
22736,A
22737,A
22738,A
22739,H
22740,A
22741,A
22742,H
22743,A
22744,H
22745,A
22746,A
22747,H
22748,H
22749,A
22750,H
22751,H
22752,A
22753,H
22754,H
22755,H
22756,H
22757,A
22758,H
22759,H
22760,H
22761,H
22762,H
22763,H
22764,H
22765,A
22766,A
22767,H
22768,H
22769,H
22770,H
22771,A
22772,H
22773,A
22774,A
22775,H
22776,H
22777,H
22778,A
22779,A
22780,H
22781,H
22782,H
22783,A
22784,A
22785,H
22786,H
22787,H
22788,A
22789,H
22790,H
22791,A
22792,H
22793,H
22794,H
22795,H
22796,H
22797,A
22798,A
22799,H
22800,H
22801,A
22802,H
22803,H
22804,H
22805,H
22806,A
22807,A
22808,H
22809,A
22810,A
22811,H
22812,H
22813,A
22814,H
22815,A
22816,H
22817,A
22818,H
22819,H
22820,H
22821,A
22822,H
22823,A
22824,H
22825,A
22826,A
22827,H
22828,A
22829,H
22830,A
22831,H
22832,A
22833,A
22834,A
22835,H
22836,A
22837,H
22838,A
22839,A
22840,A
22841,H
22842,A
22843,A
22844,A
22845,H
22846,A
22847,A
22848,H
22849,H
22850,H
22851,A
22852,H
22853,H
22854,H
22855,H
22856,A
22857,H
22858,H
22859,A
22860,A
22861,A
22862,A
22863,A
22864,A
22865,A
22866,A
22867,H
22868,A
22869,H
22870,A
22871,H
22872,A
22873,H
22874,H
22875,H
22876,A
22877,A
22878,H
22879,A
22880,H
22881,H
22882,H
22883,A
22884,H
22885,A
22886,H
22887,H
22888,A
22889,H
22890,H
22891,H
22892,H
22893,H
22894,H
22895,A
22896,A
22897,H
22898,A
22899,H
22900,H
22901,A
22902,H
22903,H
22904,H
22905,H
22906,A
22907,H
22908,H
22909,H
22910,H
22911,A
22912,A
22913,H
22914,H
22915,A
22916,A
22917,A
22918,H
22919,A
22920,H
22921,A
22922,A
22923,A
22924,H
22925,H
22926,H
22927,H
22928,A
22929,A
22930,H
22931,A
22932,A
22933,A
22934,A
22935,H
22936,A
22937,H
22938,A
22939,H
22940,H
22941,H
22942,H
22943,H
22944,A
22945,A
22946,H
22947,H
22948,H
22949,A
22950,H
22951,H
22952,A
22953,H
22954,A
22955,H
22956,H
22957,H
22958,H
22959,A
22960,H
22961,A
22962,H
22963,A
22964,H
22965,A
22966,H
22967,A
22968,A
22969,A
22970,H
22971,H
22972,H
22973,A
22974,H
22975,H
22976,A
22977,A
22978,H
22979,A
22980,A
22981,H
22982,A
22983,A
22984,A
22985,H
22986,H
22987,H
22988,H
22989,H
22990,H
22991,A
22992,H
22993,A
22994,H
22995,A
22996,H
22997,H
22998,A
22999,H
23000,H
23001,H
23002,A
23003,H
23004,H
23005,H
23006,A
23007,H
23008,A
23009,A
23010,A
23011,H
23012,A
23013,A
23014,H
23015,H
23016,H
23017,A
23018,H
23019,H
23020,H
23021,H
23022,H
23023,A
23024,A
23025,H
23026,H
23027,H
23028,A
23029,H
23030,H
23031,H
23032,H
23033,H
23034,H
23035,A
23036,H
23037,H
23038,A
23039,H
23040,A
23041,A
23042,H
23043,H
23044,H
23045,A
23046,A
23047,A
23048,A
23049,H
23050,A
23051,H
23052,A
23053,H
23054,H
23055,H
23056,H
23057,A
23058,A
23059,A
23060,A
23061,H
23062,H
23063,H
23064,H
23065,A
23066,A
23067,H
23068,H
23069,H
23070,H
23071,H
23072,A
23073,H
23074,A
23075,A
23076,H
23077,H
23078,A
23079,H
23080,H
23081,H
23082,H
23083,H
23084,H
23085,H
23086,H
23087,A
23088,A
23089,A
23090,H
23091,H
23092,A
23093,H
23094,H
23095,H
23096,A
23097,H
23098,A
23099,H
23100,H
23101,H
23102,H
23103,A
23104,H
23105,H
23106,H
23107,A
23108,H
23109,A
23110,H
23111,H
23112,H
23113,A
23114,H
23115,H
23116,A
23117,H
23118,H
23119,A
23120,H
23121,H
23122,A
23123,A
23124,A
23125,H
23126,A
23127,H
23128,H
23129,A
23130,H
23131,H
23132,H
23133,A
23134,H
23135,H
23136,H
23137,A
23138,H
23139,A
23140,H
23141,A
23142,A
23143,A
23144,A
23145,H
23146,H
23147,A
23148,A
23149,H
23150,A
23151,A
23152,A
23153,A
23154,A
23155,H
23156,H
23157,H
23158,A
23159,H
23160,H
23161,A
23162,H
23163,H
23164,H
23165,H
23166,H
23167,A
23168,H
23169,H
23170,H
23171,A
23172,H
23173,H
23174,H
23175,H
23176,A
23177,A
23178,H
23179,A
23180,A
23181,H
23182,H
23183,A
23184,A
23185,H
23186,H
23187,H
23188,H
23189,A
23190,H
23191,H
23192,H
23193,H
23194,H
23195,H
23196,H
23197,H
23198,H
23199,A
23200,A
23201,A
23202,H
23203,A
23204,H
23205,A
23206,A
23207,A
23208,H
23209,H
23210,H
23211,H
23212,A
23213,A
23214,H
23215,H
23216,H
23217,A
23218,H
23219,A
23220,A
23221,H
23222,H
23223,A
23224,A
23225,H
23226,A
23227,H
23228,A
23229,H
23230,A
23231,A
23232,A
23233,A
23234,H
23235,H
23236,A
23237,H
23238,H
23239,H
23240,H
23241,H
23242,A
23243,H
23244,H
23245,A
23246,A
23247,A
23248,H
23249,A
23250,H
23251,H
23252,A
23253,A
23254,H
23255,H
23256,A
23257,H
23258,H
23259,H
23260,H
23261,A
23262,H
23263,H
23264,H
23265,H
23266,A
23267,H
23268,H
23269,H
23270,A
23271,A
23272,A
23273,H
23274,A
23275,A
23276,H
23277,H
23278,H
23279,H
23280,H
23281,H
23282,H
23283,H
23284,A
23285,A
23286,A
23287,A
23288,H
23289,A
23290,A
23291,H
23292,A
23293,H
23294,A
23295,A
23296,H
23297,H
23298,A
23299,H
23300,H
23301,H
23302,H
23303,H
23304,H
23305,H
23306,H
23307,A
23308,H
23309,H
23310,H
23311,H
23312,H
23313,A
23314,H
23315,A
23316,A
23317,A
23318,H
23319,A
23320,H
23321,A
23322,H
23323,H
23324,A
23325,H
23326,H
23327,H
23328,A
23329,H
23330,H
23331,A
23332,A
23333,A
23334,H
23335,A
23336,A
23337,H
23338,A
23339,A
23340,A
23341,A
23342,A
23343,H
23344,A
23345,A
23346,A
23347,A
23348,H
23349,H
23350,A
23351,H
23352,A
23353,H
23354,A
23355,A
23356,A
23357,H
23358,H
23359,H
23360,H
23361,H
23362,A
23363,H
23364,A
23365,H
23366,H
23367,A
23368,A
23369,A
23370,H
23371,A
23372,A
23373,A
23374,H
23375,A
23376,H
23377,H
23378,H
23379,H
23380,H
23381,A
23382,A
23383,H
23384,A
23385,A
23386,H
23387,H
23388,A
23389,A
23390,H
23391,A
23392,H
23393,H
23394,H
23395,A
23396,A
23397,H
23398,H
23399,A
23400,H
23401,H
23402,A
23403,A
23404,A
23405,H
23406,H
23407,H
23408,H
23409,H
23410,H
23411,A
23412,H
23413,H
23414,H
23415,H
23416,H
23417,H
23418,H
23419,A
23420,A
23421,H
23422,H
23423,A
23424,A
23425,A
23426,H
23427,H
23428,H
23429,H
23430,A
23431,H
23432,H
23433,H
23434,H
23435,H
23436,H
23437,H
23438,A
23439,H
23440,H
23441,H
23442,H
23443,H
23444,A
23445,A
23446,H
23447,A
23448,A
23449,H
23450,A
23451,A
23452,A
23453,A
23454,H
23455,A
23456,A
23457,H
23458,H
23459,H
23460,H
23461,A
23462,H
23463,A
23464,H
23465,A
23466,H
23467,A
23468,H
23469,H
23470,A
23471,H
23472,H
23473,H
23474,H
23475,A
23476,H
23477,A
23478,H
23479,H
23480,A
23481,H
23482,A
23483,A
23484,H
23485,A
23486,A
23487,A
23488,H
23489,H
23490,H
23491,A
23492,H
23493,A
23494,A
23495,A
23496,A
23497,A
23498,H
23499,H
23500,H
23501,H
23502,H
23503,H
23504,A
23505,H
23506,H
23507,H
23508,A
23509,H
23510,H
23511,H
23512,H
23513,A
23514,H
23515,H
23516,A
23517,H
23518,A
23519,H
23520,H
23521,H
23522,A
23523,H
23524,A
23525,H
23526,A
23527,A
23528,A
23529,H
23530,H
23531,A
23532,A
23533,H
23534,H
23535,H
23536,A
23537,H
23538,A
23539,H
23540,H
23541,H
23542,A
23543,A
23544,H
23545,A
23546,A
23547,A
23548,A
23549,H
23550,H
23551,A
23552,A
23553,H
23554,A
23555,H
23556,H
23557,H
23558,H
23559,A
23560,H
23561,H
23562,H
23563,A
23564,A
23565,A
23566,H
23567,H
23568,A
23569,H
23570,H
23571,H
23572,H
23573,A
23574,A
23575,H
23576,H
23577,H
23578,A
23579,H
23580,A
23581,H
23582,H
23583,H
23584,H
23585,A
23586,A
23587,A
23588,A
23589,H
23590,H
23591,H
23592,A
23593,H
23594,H
23595,H
23596,A
23597,H
23598,A
23599,H
23600,H
23601,A
23602,H
23603,A
23604,H
23605,H
23606,A
23607,H
23608,H
23609,H
23610,H
23611,H
23612,A
23613,H
23614,A
23615,A
23616,A
23617,A
23618,A
23619,H
23620,H
23621,A
23622,A
23623,H
23624,A
23625,A
23626,H
23627,H
23628,A
23629,H
23630,H
23631,A
23632,A
23633,H
23634,H
23635,H
23636,A
23637,H
23638,A
23639,H
23640,A
23641,A
23642,H
23643,H
23644,H
23645,H
23646,A
23647,H
23648,H
23649,A
23650,H
23651,H
23652,H
23653,H
23654,H
23655,A
23656,A
23657,A
23658,H
23659,H
23660,A
23661,H
23662,H
23663,A
23664,H
23665,A
23666,H
23667,H
23668,H
23669,H
23670,A
23671,H
23672,A
23673,A
23674,A
23675,H
23676,A
23677,A
23678,A
23679,A
23680,A
23681,H
23682,H
23683,H
23684,H
23685,H
23686,H
23687,A
23688,H
23689,A
23690,H
23691,H
23692,H
23693,A
23694,H
23695,A
23696,H
23697,H
23698,A
23699,H
23700,H
23701,H
23702,A
23703,H
23704,A
23705,A
23706,H
23707,A
23708,A
23709,H
23710,A
23711,A
23712,A
23713,H
23714,H
23715,H
23716,H
23717,H
23718,H
23719,A
23720,H
23721,H
23722,A
23723,H
23724,H
23725,A
23726,A
23727,H
23728,H
23729,H
23730,H
23731,H
23732,H
23733,A
23734,A
23735,H
23736,H
23737,A
23738,H
23739,A
23740,A
23741,A
23742,H
23743,A
23744,A
23745,A
23746,H
23747,H
23748,A
23749,H
23750,H
23751,H
23752,H
23753,H
23754,H
23755,H
23756,H
23757,H
23758,A
23759,H
23760,H
23761,A
23762,H
23763,A
23764,H
23765,H
23766,H
23767,H
23768,H
23769,H
23770,A
23771,A
23772,H
23773,H
23774,A
23775,A
23776,H
23777,A
23778,A
23779,A
23780,A
23781,H
23782,H
23783,H
23784,A
23785,H
23786,A
23787,H
23788,A
23789,A
23790,H
23791,H
23792,H
23793,A
23794,H
23795,H
23796,H
23797,A
23798,A
23799,H
23800,H
23801,H
23802,A
23803,H
23804,H
23805,H
23806,A
23807,A
23808,H
23809,A
23810,H
23811,H
23812,A
23813,A
23814,H
23815,A
23816,A
23817,A
23818,H
23819,A
23820,A
23821,H
23822,H
23823,H
23824,A
23825,H
23826,H
23827,A
23828,H
23829,H
23830,H
23831,A
23832,H
23833,A
23834,A
23835,A
23836,H
23837,H
23838,H
23839,H
23840,H
23841,H
23842,A
23843,H
23844,H
23845,A
23846,A
23847,H
23848,A
23849,A
23850,H
23851,H
23852,H
23853,A
23854,A
23855,A
23856,H
23857,H
23858,A
23859,H
23860,A
23861,A
23862,A
23863,H
23864,A
23865,H
23866,A
23867,H
23868,H
23869,H
23870,H
23871,H
23872,A
23873,A
23874,H
23875,A
23876,A
23877,H
23878,A
23879,A
23880,H
23881,H
23882,H
23883,H
23884,H
23885,A
23886,A
23887,H
23888,H
23889,A
23890,H
23891,A
23892,H
23893,A
23894,A
23895,A
23896,H
23897,H
23898,H
23899,H
23900,H
23901,A
23902,H
23903,H
23904,H
23905,H
23906,A
23907,A
23908,H
23909,H
23910,A
23911,A
23912,H
23913,H
23914,H
23915,A
23916,H
23917,H
23918,A
23919,A
23920,A
23921,H
23922,H
23923,H
23924,A
23925,H
23926,H
23927,A
23928,H
23929,H
23930,A
23931,H
23932,A
23933,A
23934,H
23935,A
23936,H
23937,H
23938,H
23939,H
23940,H
23941,H
23942,H
23943,A
23944,H
23945,H
23946,A
23947,H
23948,H
23949,H
23950,A
23951,A
23952,A
23953,A
23954,H
23955,H
23956,A
23957,A
23958,H
23959,H
23960,H
23961,A
23962,H
23963,H
23964,A
23965,A
23966,H
23967,H
23968,A
23969,H
23970,A
23971,A
23972,A
23973,H
23974,H
23975,A
23976,H
23977,H
23978,A
23979,H
23980,A
23981,H
23982,H
23983,H
23984,H
23985,A
23986,H
23987,H
23988,A
23989,A
23990,H
23991,H
23992,H
23993,A
23994,H
23995,H
23996,H
23997,A
23998,H
23999,H
24000,H
24001,H
24002,A
24003,H
24004,H
24005,H
24006,H
24007,H
24008,H
24009,H
24010,H
24011,H
24012,H
24013,H
24014,A
24015,A
24016,H
24017,H
24018,A
24019,H
24020,A
24021,A
24022,H
24023,H
24024,H
24025,H
24026,A
24027,H
24028,H
24029,H
24030,A
24031,A
24032,A
24033,A
24034,H
24035,A
24036,H
24037,A
24038,A
24039,A
24040,H
24041,H
24042,A
24043,H
24044,A
24045,H
24046,H
24047,H
24048,H
24049,A
24050,A
24051,H
24052,A
24053,H
24054,A
24055,A
24056,H
24057,H
24058,A
24059,H
24060,A
24061,H
24062,H
24063,H
24064,H
24065,A
24066,A
24067,H
24068,H
24069,A
24070,H
24071,A
24072,H
24073,H
24074,H
24075,A
24076,A
24077,A
24078,A
24079,H
24080,H
24081,H
24082,H
24083,A
24084,H
24085,H
24086,A
24087,H
24088,A
24089,H
24090,A
24091,A
24092,H
24093,H
24094,H
24095,A
24096,H
24097,A
24098,H
24099,A
24100,H
24101,H
24102,A
24103,H
24104,H
24105,H
24106,A
24107,H
24108,A
24109,A
24110,A
24111,A
24112,H
24113,H
24114,A
24115,H
24116,A
24117,A
24118,A
24119,A
24120,H
24121,H
24122,A
24123,A
24124,A
24125,H
24126,A
24127,H
24128,A
24129,H
24130,A
24131,H
24132,H
24133,A
24134,H
24135,H
24136,A
24137,A
24138,H
24139,H
24140,H
24141,H
24142,A
24143,A
24144,A
24145,H
24146,H
24147,H
24148,A
24149,H
24150,A
24151,A
24152,H
24153,H
24154,A
24155,H
24156,A
24157,A
24158,H
24159,H
24160,H
24161,A
24162,A
24163,A
24164,H
24165,A
24166,H
24167,A
24168,H
24169,A
24170,H
24171,H
24172,A
24173,A
24174,A
24175,A
24176,A
24177,H
24178,A
24179,H
24180,H
24181,A
24182,H
24183,H
24184,A
24185,H
24186,H
24187,H
24188,H
24189,A
24190,A
24191,H
24192,A
24193,H
24194,H
24195,A
24196,H
24197,H
24198,H
24199,H
24200,H
24201,H
24202,A
24203,A
24204,H
24205,A
24206,H
24207,H
24208,A
24209,H
24210,H
24211,A
24212,H
24213,A
24214,A
24215,A
24216,A
24217,A
24218,H
24219,H
24220,H
24221,A
24222,A
24223,H
24224,H
24225,A
24226,A
24227,H
24228,H
24229,H
24230,H
24231,H
24232,H
24233,H
24234,H
24235,H
24236,H
24237,H
24238,H
24239,H
24240,A
24241,H
24242,H
24243,A
24244,A
24245,A
24246,A
24247,A
24248,H
24249,H
24250,A
24251,H
24252,H
24253,H
24254,A
24255,H
24256,A
24257,A
24258,A
24259,A
24260,A
24261,H
24262,H
24263,A
24264,H
24265,H
24266,A
24267,H
24268,A
24269,H
24270,A
24271,H
24272,A
24273,H
24274,H
24275,A
24276,H
24277,H
24278,H
24279,A
24280,A
24281,A
24282,H
24283,A
24284,H
24285,H
24286,H
24287,H
24288,H
24289,H
24290,A
24291,H
24292,A
24293,H
24294,H
24295,A
24296,A
24297,A
24298,A
24299,H
24300,H
24301,H
24302,H
24303,H
24304,H
24305,H
24306,H
24307,H
24308,A
24309,A
24310,A
24311,H
24312,A
24313,H
24314,A
24315,H
24316,A
24317,H
24318,A
24319,H
24320,H
24321,H
24322,H
24323,H
24324,A
24325,A
24326,H
24327,H
24328,H
24329,A
24330,H
24331,A
24332,H
24333,A
24334,A
24335,H
24336,H
24337,A
24338,A
24339,H
24340,H
24341,H
24342,H
24343,A
24344,A
24345,A
24346,A
24347,H
24348,H
24349,H
24350,A
24351,A
24352,H
24353,A
24354,H
24355,A
24356,H
24357,A
24358,H
24359,H
24360,A
24361,H
24362,H
24363,H
24364,A
24365,H
24366,A
24367,H
24368,A
24369,A
24370,A
24371,H
24372,H
24373,A
24374,H
24375,H
24376,H
24377,A
24378,A
24379,A
24380,A
24381,H
24382,H
24383,A
24384,H
24385,H
24386,A
24387,H
24388,A
24389,A
24390,H
24391,A
24392,A
24393,A
24394,A
24395,H
24396,H
24397,H
24398,A
24399,H
24400,A
24401,H
24402,A
24403,H
24404,H
24405,A
24406,H
24407,H
24408,H
24409,H
24410,H
24411,H
24412,H
24413,H
24414,H
24415,A
24416,H
24417,H
24418,H
24419,H
24420,A
24421,A
24422,H
24423,H
24424,H
24425,A
24426,H
24427,H
24428,H
24429,H
24430,A
24431,H
24432,A
24433,H
24434,A
24435,H
24436,A
24437,H
24438,A
24439,H
24440,A
24441,A
24442,A
24443,A
24444,H
24445,A
24446,H
24447,H
24448,A
24449,A
24450,A
24451,A
24452,H
24453,H
24454,H
24455,H
24456,A
24457,A
24458,A
24459,H
24460,A
24461,H
24462,H
24463,A
24464,A
24465,H
24466,A
24467,A
24468,H
24469,H
24470,H
24471,H
24472,H
24473,H
24474,A
24475,H
24476,A
24477,H
24478,A
24479,H
24480,H
24481,H
24482,H
24483,H
24484,H
24485,A
24486,H
24487,A
24488,H
24489,A
24490,H
24491,H
24492,H
24493,H
24494,A
24495,A
24496,A
24497,A
24498,H
24499,A
24500,H
24501,H
24502,A
24503,H
24504,H
24505,H
24506,H
24507,A
24508,A
24509,A
24510,A
24511,H
24512,H
24513,H
24514,H
24515,H
24516,H
24517,H
24518,H
24519,H
24520,A
24521,A
24522,A
24523,H
24524,A
24525,H
24526,A
24527,H
24528,A
24529,H
24530,H
24531,H
24532,H
24533,A
24534,H
24535,A
24536,A
24537,A
24538,H
24539,H
24540,A
24541,H
24542,A
24543,A
24544,H
24545,H
24546,H
24547,A
24548,H
24549,A
24550,H
24551,H
24552,H
24553,A
24554,A
24555,H
24556,A
24557,H
24558,H
24559,H
24560,H
24561,H
24562,H
24563,A
24564,A
24565,H
24566,H
24567,H
24568,H
24569,A
24570,A
24571,A
24572,H
24573,H
24574,A
24575,A
24576,H
24577,A
24578,H
24579,H
24580,A
24581,A
24582,A
24583,A
24584,A
24585,A
24586,A
24587,H
24588,H
24589,H
24590,H
24591,H
24592,A
24593,A
24594,H
24595,H
24596,H
24597,H
24598,H
24599,H
24600,H
24601,A
24602,A
24603,H
24604,H
24605,A
24606,A
24607,H
24608,A
24609,H
24610,A
24611,H
24612,H
24613,H
24614,H
24615,A
24616,H
24617,H
24618,A
24619,H
24620,A
24621,A
24622,H
24623,A
24624,A
24625,H
24626,H
24627,H
24628,A
24629,A
24630,A
24631,H
24632,H
24633,A
24634,A
24635,H
24636,H
24637,H
24638,H
24639,H
24640,A
24641,H
24642,H
24643,A
24644,H
24645,H
24646,H
24647,A
24648,H
24649,A
24650,H
24651,A
24652,H
24653,H
24654,A
24655,A
24656,H
24657,H
24658,H
24659,H
24660,A
24661,A
24662,A
24663,H
24664,H
24665,H
24666,A
24667,H
24668,H
24669,A
24670,H
24671,H
24672,A
24673,H
24674,H
24675,H
24676,H
24677,H
24678,H
24679,H
24680,H
24681,A
24682,H
24683,H
24684,H
24685,H
24686,H
24687,H
24688,A
24689,H
24690,H
24691,H
24692,H
24693,A
24694,A
24695,A
24696,A
24697,A
24698,A
24699,A
24700,H
24701,H
24702,H
24703,H
24704,H
24705,H
24706,H
24707,A
24708,H
24709,H
24710,H
24711,H
24712,A
24713,A
24714,A
24715,H
24716,A
24717,H
24718,H
24719,A
24720,A
24721,H
24722,A
24723,A
24724,H
24725,A
24726,A
24727,H
24728,H
24729,H
24730,H
24731,A
24732,A
24733,A
24734,H
24735,H
24736,A
24737,H
24738,A
24739,H
24740,H
24741,A
24742,A
24743,H
24744,H
24745,H
24746,H
24747,H
24748,H
24749,A
24750,H
24751,A
24752,H
24753,A
24754,H
24755,A
24756,A
24757,A
24758,H
24759,H
24760,A
24761,A
24762,A
24763,H
24764,A
24765,H
24766,A
24767,H
24768,A
24769,H
24770,H
24771,H
24772,H
24773,H
24774,H
24775,A
24776,A
24777,H
24778,H
24779,H
24780,A
24781,H
24782,H
24783,A
24784,A
24785,H
24786,H
24787,A
24788,A
24789,H
24790,H
24791,A
24792,H
24793,H
24794,A
24795,H
24796,H
24797,H
24798,A
24799,H
24800,A
24801,H
24802,H
24803,H
24804,H
24805,H
24806,A
24807,A
24808,H
24809,A
24810,A
24811,A
24812,A
24813,H
24814,H
24815,H
24816,A
24817,A
24818,H
24819,H
24820,H
24821,H
24822,H
24823,A
24824,A
24825,A
24826,A
24827,H
24828,H
24829,H
24830,H
24831,A
24832,H
24833,A
24834,A
24835,A
24836,A
24837,H
24838,A
24839,H
24840,H
24841,A
24842,H
24843,H
24844,H
24845,H
24846,A
24847,H
24848,A
24849,A
24850,A
24851,A
24852,A
24853,H
24854,H
24855,H
24856,H
24857,H
24858,H
24859,A
24860,H
24861,A
24862,H
24863,H
24864,H
24865,A
24866,H
24867,H
24868,H
24869,H
24870,A
24871,H
24872,H
24873,H
24874,H
24875,H
24876,H
24877,A
24878,A
24879,H
24880,H
24881,H
24882,H
24883,A
24884,A
24885,H
24886,A
24887,H
24888,A
24889,H
24890,H
24891,A
24892,H
24893,A
24894,A
24895,H
24896,H
24897,H
24898,A
24899,A
24900,H
24901,H
24902,A
24903,H
24904,A
24905,H
24906,H
24907,H
24908,A
24909,A
24910,H
24911,A
24912,H
24913,H
24914,H
24915,H
24916,A
24917,H
24918,H
24919,H
24920,A
24921,A
24922,H
24923,H
24924,H
24925,A
24926,H
24927,A
24928,A
24929,H
24930,H
24931,H
24932,H
24933,H
24934,H
24935,A
24936,A
24937,A
24938,A
24939,H
24940,H
24941,H
24942,H
24943,A
24944,H
24945,H
24946,H
24947,H
24948,H
24949,A
24950,H
24951,H
24952,H
24953,A
24954,A
24955,H
24956,A
24957,H
24958,A
24959,H
24960,H
24961,H
24962,H
24963,A
24964,A
24965,H
24966,H
24967,A
24968,H
24969,A
24970,H
24971,A
24972,H
24973,A
24974,H
24975,H
24976,H
24977,A
24978,H
24979,A
24980,H
24981,A
24982,H
24983,A
24984,H
24985,H
24986,H
24987,H
24988,A
24989,A
24990,A
24991,A
24992,H
24993,H
24994,H
24995,H
24996,A
24997,A
24998,A
24999,H
25000,H
25001,H
25002,A
25003,H
25004,H
25005,H
25006,H
25007,H
25008,H
25009,H
25010,A
25011,H
25012,H
25013,H
25014,H
25015,A
25016,A
25017,A
25018,H
25019,A
25020,A
25021,H
25022,H
25023,A
25024,A
25025,A
25026,A
25027,H
25028,A
25029,A
25030,H
25031,H
25032,A
25033,H
25034,A
25035,A
25036,H
25037,A
25038,A
25039,H
25040,A
25041,A
25042,H
25043,A
25044,A
25045,H
25046,H
25047,A
25048,H
25049,H
25050,H
25051,H
25052,A
25053,A
25054,H
25055,H
25056,A
25057,H
25058,H
25059,A
25060,H
25061,H
25062,A
25063,H
25064,H
25065,A
25066,A
25067,H
25068,H
25069,H
25070,H
25071,H
25072,H
25073,H
25074,H
25075,H
25076,A
25077,H
25078,H
25079,H
25080,H
25081,H
25082,H
25083,H
25084,H
25085,H
25086,A
25087,H
25088,H
25089,H
25090,A
25091,H
25092,A
25093,H
25094,H
25095,H
25096,H
25097,A
25098,H
25099,H
25100,H
25101,A
25102,H
25103,A
25104,A
25105,H
25106,A
25107,A
25108,H
25109,H
25110,A
25111,H
25112,H
25113,A
25114,A
25115,H
25116,H
25117,H
25118,H
25119,H
25120,A
25121,A
25122,H
25123,A
25124,H
25125,A
25126,H
25127,H
25128,A
25129,H
25130,H
25131,H
25132,H
25133,A
25134,A
25135,H
25136,H
25137,A
25138,H
25139,A
25140,H
25141,H
25142,H
25143,H
25144,A
25145,H
25146,A
25147,A
25148,H
25149,A
25150,A
25151,H
25152,H
25153,A
25154,A
25155,H
25156,H
25157,A
25158,A
25159,A
25160,H
25161,H
25162,A
25163,A
25164,H
25165,H
25166,H
25167,H
25168,A
25169,A
25170,H
25171,H
25172,A
25173,H
25174,H
25175,A
25176,A
25177,H
25178,A
25179,H
25180,A
25181,A
25182,A
25183,A
25184,H
25185,H
25186,H
25187,H
25188,A
25189,H
25190,A
25191,H
25192,A
25193,A
25194,H
25195,H
25196,H
25197,A
25198,H
25199,A
25200,A
25201,H
25202,H
25203,A
25204,A
25205,H
25206,H
25207,A
25208,H
25209,A
25210,A
25211,H
25212,A
25213,A
25214,A
25215,H
25216,H
25217,A
25218,H
25219,A
25220,H
25221,H
25222,H
25223,H
25224,A
25225,H
25226,A
25227,A
25228,A
25229,H
25230,H
25231,H
25232,A
25233,H
25234,H
25235,H
25236,A
25237,A
25238,A
25239,H
25240,A
25241,H
25242,A
25243,A
25244,A
25245,H
25246,A
25247,A
25248,H
25249,H
25250,H
25251,H
25252,A
25253,A
25254,A
25255,H
25256,H
25257,A
25258,A
25259,H
25260,H
25261,A
25262,H
25263,A
25264,A
25265,A
25266,A
25267,A
25268,H
25269,H
25270,H
25271,H
25272,A
25273,H
25274,H
25275,A
25276,H
25277,H
25278,H
25279,A
25280,H
25281,H
25282,H
25283,A
25284,H
25285,A
25286,A
25287,H
25288,H
25289,A
25290,A
25291,H
25292,H
25293,A
25294,A
25295,A
25296,A
25297,H
25298,H
25299,A
25300,H
25301,H
25302,H
25303,H
